project_id,template_id,template_loc,field_id,field_display_name,field_type,field_allowed_values,requried_field,field_description,extract_timestamp
acn-uki-ds-data-ai-project,data_loss_prevention,eu,GERMANY_IDENTITY_CARD_NUMBER_count,InfoType GERMANY_IDENTITY_CARD_NUMBER count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,GERMANY_PASSPORT_count,InfoType GERMANY_PASSPORT count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,GERMANY_SCHUFA_ID_count,InfoType GERMANY_SCHUFA_ID count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,GERMANY_TAXPAYER_IDENTIFICATION_NUMBER_count,InfoType GERMANY_TAXPAYER_IDENTIFICATION_NUMBER count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,HONG_KONG_ID_NUMBER_count,InfoType HONG_KONG_ID_NUMBER count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,HTTP_COOKIE_count,InfoType HTTP_COOKIE count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,IBAN_CODE_count,InfoType IBAN_CODE count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,ICD10_CODE_count,InfoType ICD10_CODE count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,ICD9_CODE_count,InfoType ICD9_CODE count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,IMEI_HARDWARE_ID_count,InfoType IMEI_HARDWARE_ID count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,IMSI_ID_count,InfoType IMSI_ID count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,INDIA_AADHAAR_INDIVIDUAL_count,InfoType INDIA_AADHAAR_INDIVIDUAL count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,INDIA_GST_INDIVIDUAL_count,InfoType INDIA_GST_INDIVIDUAL count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,INDIA_PAN_INDIVIDUAL_count,InfoType INDIA_PAN_INDIVIDUAL count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,INDONESIA_NIK_NUMBER_count,InfoType INDONESIA_NIK_NUMBER count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,IP_ADDRESS_count,InfoType IP_ADDRESS count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,IRELAND_DRIVING_LICENSE_NUMBER_count,InfoType IRELAND_DRIVING_LICENSE_NUMBER count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,IRELAND_EIRCODE_count,InfoType IRELAND_EIRCODE count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,IRELAND_PASSPORT_count,InfoType IRELAND_PASSPORT count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,IRELAND_PPSN_count,InfoType IRELAND_PPSN count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,ISRAEL_IDENTITY_CARD_NUMBER_count,InfoType ISRAEL_IDENTITY_CARD_NUMBER count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,ITALY_FISCAL_CODE_count,InfoType ITALY_FISCAL_CODE count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,JAPAN_BANK_ACCOUNT_count,InfoType JAPAN_BANK_ACCOUNT count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,JAPAN_DRIVERS_LICENSE_NUMBER_count,InfoType JAPAN_DRIVERS_LICENSE_NUMBER count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,JAPAN_INDIVIDUAL_NUMBER_count,InfoType JAPAN_INDIVIDUAL_NUMBER count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,JAPAN_PASSPORT_count,InfoType JAPAN_PASSPORT count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,JSON_WEB_TOKEN_count,InfoType JSON_WEB_TOKEN count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,KOREA_PASSPORT_count,InfoType KOREA_PASSPORT count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,KOREA_RRN_count,InfoType KOREA_RRN count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,LAST_NAME_count,InfoType LAST_NAME count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,MAC_ADDRESS_LOCAL_count,InfoType MAC_ADDRESS_LOCAL count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,MAC_ADDRESS_count,InfoType MAC_ADDRESS count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,MALE_NAME_count,InfoType MALE_NAME count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,MEDICAL_TERM_count,InfoType MEDICAL_TERM count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,MEXICO_CURP_NUMBER_count,InfoType MEXICO_CURP_NUMBER count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,MEXICO_PASSPORT_count,InfoType MEXICO_PASSPORT count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,NETHERLANDS_BSN_NUMBER_count,InfoType NETHERLANDS_BSN_NUMBER count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,NETHERLANDS_PASSPORT_count,InfoType NETHERLANDS_PASSPORT count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,NORWAY_NI_NUMBER_count,InfoType NORWAY_NI_NUMBER count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,PARAGUAY_CIC_NUMBER_count,InfoType PARAGUAY_CIC_NUMBER count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,PASSPORT_count,InfoType PASSPORT count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,PASSWORD_count,InfoType PASSWORD count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,PERSON_NAME_count,InfoType PERSON_NAME count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,PERU_DNI_NUMBER_count,InfoType PERU_DNI_NUMBER count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,PHONE_NUMBER_count,InfoType PHONE_NUMBER count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,POLAND_NATIONAL_ID_NUMBER_count,InfoType POLAND_NATIONAL_ID_NUMBER count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,POLAND_PASSPORT_count,InfoType POLAND_PASSPORT count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,POLAND_PESEL_NUMBER_count,InfoType POLAND_PESEL_NUMBER count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,PORTUGAL_CDC_NUMBER_count,InfoType PORTUGAL_CDC_NUMBER count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,SCOTLAND_COMMUNITY_HEALTH_INDEX_NUMBER_count,InfoType SCOTLAND_COMMUNITY_HEALTH_INDEX_NUMBER count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,SINGAPORE_NATIONAL_REGISTRATION_ID_NUMBER_count,InfoType SINGAPORE_NATIONAL_REGISTRATION_ID_NUMBER count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,SINGAPORE_PASSPORT_count,InfoType SINGAPORE_PASSPORT count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,SPAIN_CIF_NUMBER_count,InfoType SPAIN_CIF_NUMBER count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,SPAIN_DNI_NUMBER_count,InfoType SPAIN_DNI_NUMBER count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,SPAIN_DRIVERS_LICENSE_NUMBER_count,InfoType SPAIN_DRIVERS_LICENSE_NUMBER count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,SPAIN_NIE_NUMBER_count,InfoType SPAIN_NIE_NUMBER count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,SPAIN_NIF_NUMBER_count,InfoType SPAIN_NIF_NUMBER count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,SPAIN_PASSPORT_count,InfoType SPAIN_PASSPORT count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,SPAIN_SOCIAL_SECURITY_NUMBER_count,InfoType SPAIN_SOCIAL_SECURITY_NUMBER count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,STORAGE_SIGNED_POLICY_DOCUMENT_count,InfoType STORAGE_SIGNED_POLICY_DOCUMENT count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,STORAGE_SIGNED_URL_count,InfoType STORAGE_SIGNED_URL count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,STREET_ADDRESS_count,InfoType STREET_ADDRESS count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,SWEDEN_NATIONAL_ID_NUMBER_count,InfoType SWEDEN_NATIONAL_ID_NUMBER count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,SWEDEN_PASSPORT_count,InfoType SWEDEN_PASSPORT count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,SWIFT_CODE_count,InfoType SWIFT_CODE count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,TAIWAN_PASSPORT_count,InfoType TAIWAN_PASSPORT count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,THAILAND_NATIONAL_ID_NUMBER_count,InfoType THAILAND_NATIONAL_ID_NUMBER count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,TIME_count,InfoType TIME count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,TURKEY_ID_NUMBER_count,InfoType TURKEY_ID_NUMBER count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,UK_DRIVERS_LICENSE_NUMBER_count,InfoType UK_DRIVERS_LICENSE_NUMBER count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,UK_NATIONAL_HEALTH_SERVICE_NUMBER_count,InfoType UK_NATIONAL_HEALTH_SERVICE_NUMBER count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,UK_NATIONAL_INSURANCE_NUMBER_count,InfoType UK_NATIONAL_INSURANCE_NUMBER count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,UK_PASSPORT_count,InfoType UK_PASSPORT count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,UK_TAXPAYER_REFERENCE_count,InfoType UK_TAXPAYER_REFERENCE count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,URL_count,InfoType URL count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,URUGUAY_CDI_NUMBER_count,InfoType URUGUAY_CDI_NUMBER count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,US_ADOPTION_TAXPAYER_IDENTIFICATION_NUMBER_count,InfoType US_ADOPTION_TAXPAYER_IDENTIFICATION_NUMBER count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,US_BANK_ROUTING_MICR_count,InfoType US_BANK_ROUTING_MICR count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,US_DEA_NUMBER_count,InfoType US_DEA_NUMBER count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,US_DRIVERS_LICENSE_NUMBER_count,InfoType US_DRIVERS_LICENSE_NUMBER count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,US_EMPLOYER_IDENTIFICATION_NUMBER_count,InfoType US_EMPLOYER_IDENTIFICATION_NUMBER count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,US_HEALTHCARE_NPI_count,InfoType US_HEALTHCARE_NPI count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,US_INDIVIDUAL_TAXPAYER_IDENTIFICATION_NUMBER_count,InfoType US_INDIVIDUAL_TAXPAYER_IDENTIFICATION_NUMBER count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,US_PASSPORT_count,InfoType US_PASSPORT count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,US_PREPARER_TAXPAYER_IDENTIFICATION_NUMBER_count,InfoType US_PREPARER_TAXPAYER_IDENTIFICATION_NUMBER count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,US_SOCIAL_SECURITY_NUMBER_count,InfoType US_SOCIAL_SECURITY_NUMBER count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,US_STATE_count,InfoType US_STATE count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,US_TOLLFREE_PHONE_NUMBER_count,InfoType US_TOLLFREE_PHONE_NUMBER count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,US_VEHICLE_IDENTIFICATION_NUMBER_count,InfoType US_VEHICLE_IDENTIFICATION_NUMBER count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,VEHICLE_IDENTIFICATION_NUMBER_count,InfoType VEHICLE_IDENTIFICATION_NUMBER count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,VENEZUELA_CDI_NUMBER_count,InfoType VENEZUELA_CDI_NUMBER count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,WEAK_PASSWORD_HASH_count,InfoType WEAK_PASSWORD_HASH count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,XSRF_TOKEN_count,InfoType XSRF_TOKEN count,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,full_scan,DLP full scan,BOOL,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,has_findings,Contains DLP findings,BOOL,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,job_name,DLP job name,STRING,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,job_state,DLP job state,STRING,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,job_timestamp,DLP job timestamp,STRING,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,num_bytes_processed,Number of bytes processed,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,num_rows_processed,Number of rows processed,DOUBLE,,False,,20211126004156
acn-uki-ds-data-ai-project,data_loss_prevention,eu,template_name,DLP template name,STRING,,False,,20211126004156
